source_file,source_row,reject_reason,response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
responses.csv,20698,duplicate_respondent_in_survey,21983,5,Nisha Gupta,nisha.gupta536@example.com,30/04/2026 16:00:25,,started,4,253,kiosk,
responses.csv,20713,duplicate_respondent_in_survey,17048,5,Sanjay Chatterjee,sanjay.chatterjee278@example.com,08/03/2026 12:30:45,,started,4,1165,,
responses.csv,20854,duplicate_respondent_in_survey,8449,3,Aditya Khan,aditya.khan121@example.com,24/04/2026 09:06:13,,started,5,1710,email,
responses.csv,20885,duplicate_respondent_in_survey,10615,3,Rahul Fernandes,rahul.fernandes365@example.com,12/07/2026 11:04:31,12/07/2026 11:21:46,Partial,N/A,1035,sms,
responses.csv,20891,duplicate_respondent_in_survey,19640,5,Ananya Khan,ananya.khan797@example.com,16/03/2026 11:28:12,16/03/2026 11:35:33,Partial,,441,whatsapp,
responses.csv,20991,duplicate_respondent_in_survey,19579,5,Vikram Chatterjee,vikram.chatterjee27@example.com,03/05/2026 02:05:30,,abandoned,3,281,email,
responses.csv,21059,duplicate_respondent_in_survey,26710,5,Sneha Khan,sneha.khan935@example.com,15/06/2026 00:26:43,15/06/2026 00:33:34,Partial,5,411,email,
responses.csv,21211,duplicate_respondent_in_survey,8607,3,Kavya Patel,kavya.patel467@example.com,06/04/2026 13:12:25,06/04/2026 13:13:42,Completed,3,77,whatsapp,
responses.csv,21246,duplicate_respondent_in_survey,16507,5,Divya Desai,divya.desai489@example.com,04/07/2026 14:01:19,04/07/2026 14:27:45,Partial,3,1586,whatsapp,
responses.csv,21296,duplicate_respondent_in_survey,7281,3,Meera Bose,meera.bose269@example.com,01/08/2026 15:04:52,01/08/2026 15:07:15,Partial,5,143,email,
responses.csv,21313,duplicate_respondent_in_survey,26780,5,Kavya Gupta,kavya.gupta126@example.com,05/05/2026 17:49:54,05/05/2026 18:02:00,Partial,1,726,kiosk,
responses.csv,21450,duplicate_respondent_in_survey,26514,5,Arjun Fernandes,arjun.fernandes940@example.com,28/03/2026 09:36:17,28/03/2026 09:52:43,Completed,1,986,email,
responses.csv,21525,duplicate_respondent_in_survey,20720,5,Amit Sharma,amit.sharma704@example.com,20/04/2026 09:42:29,,abandoned,,369,sms,
responses.csv,21560,duplicate_respondent_in_survey,9365,3,Aditya Bose,aditya.bose629@example.com,22/02/2026 13:24:42,,started,,922,whatsapp,
responses.csv,21595,duplicate_respondent_in_survey,4562,3,Rohit Iyer,rohit.iyer216@example.com,31/05/2026 21:47:20,31/05/2026 21:54:24,completed,4,424,sms,
responses.csv,21679,duplicate_respondent_in_survey,23741,5,Kavya Khan,kavya.khan425@example.com,14/03/2026 03:28:42,14/03/2026 03:55:29,completed,3,1607,,
responses.csv,21872,duplicate_respondent_in_survey,23998,5,Rohit Sharma,rohit.sharma684@example.com,07/04/2026 06:45:38,,started,5,738,sms,
responses.csv,21910,duplicate_respondent_in_survey,3649,1,Karan Nair,karan.nair983@example.com,11/03/2026 08:02:43,11/03/2026 08:15:40,Partial,5,777,,
responses.csv,22137,duplicate_respondent_in_survey,28142,5,Arjun Patel,arjun.patel790@example.com,26/01/2026 22:01:42,,abandoned,4,619,kiosk,
responses.csv,22138,duplicate_respondent_in_survey,23462,5,Pooja Nair,pooja.nair300@example.com,22/05/2026 05:55:13,,abandoned,3,1254,kiosk,
responses.csv,22171,duplicate_respondent_in_survey,34203,10,Kavya Fernandes,kavya.fernandes931@example.com,01/05/2026 07:51:29,01/05/2026 08:04:32,Partial,,783,,
responses.csv,22204,duplicate_respondent_in_survey,34437,10,Aditya Patel,aditya.patel206@example.com,01/01/2026 21:27:44,,abandoned,3,291,email,
responses.csv,22252,duplicate_respondent_in_survey,17016,5,Meera Kulkarni,meera.kulkarni132@example.com,12/05/2026 16:12:10,,started,,479,sms,
responses.csv,22261,duplicate_respondent_in_survey,8800,3,Amit Chatterjee,amit.chatterjee977@example.com,19/03/2026 13:26:34,19/03/2026 13:48:26,partial,5,1312,sms,
responses.csv,22466,duplicate_respondent_in_survey,11541,4,Sneha Gupta,sneha.gupta791@example.com,09/05/2026 15:46:05,,started,3,308,sms,
responses.csv,22511,duplicate_respondent_in_survey,17136,5,Rohit Kulkarni,rohit.kulkarni139@example.com,02/01/2026 23:59:59,03/01/2026 00:06:53,partial,3,414,whatsapp,
responses.csv,22631,rating_out_of_range,900009,6,Kavya Menon,kavya.menon@example.com,18/03/2026 10:00:00,18/03/2026 10:41:00,completed,9,"2,460",email,
responses.csv,22636,duplicate_respondent_in_survey,18097,5,Arjun Khan,arjun.khan946@example.com,06/08/2026 07:24:25,,started,5,1022,whatsapp,
responses.csv,22741,duplicate_respondent_in_survey,4467,3,Sneha Nair,sneha.nair8@example.com,17/02/2026 15:28:54,,started,5,56,,
responses.csv,22770,duplicate_respondent_in_survey,27543,5,Karan Chatterjee,karan.chatterjee610@example.com,16/02/2026 23:21:41,16/02/2026 23:45:03,Partial,,1402,,
responses.csv,22783,duplicate_respondent_in_survey,22007,5,Vikram Iyer,vikram.iyer394@example.com,24/01/2026 09:11:07,24/01/2026 09:28:30,partial,2,1043,sms,
responses.csv,22790,duplicate_respondent_in_survey,27560,5,Kavya Patel,kavya.patel877@example.com,21/01/2026 05:57:03,,abandoned,4,1342,email,
responses.csv,22812,duplicate_respondent_in_survey,17174,5,Sneha Kulkarni,sneha.kulkarni803@example.com,23/01/2026 22:39:47,23/01/2026 22:40:18,Completed,3,31,email,
responses.csv,22879,duplicate_respondent_in_survey,14373,4,Aditya Gupta,aditya.gupta514@example.com,02/03/2026 16:08:20,,abandoned,,1079,,
responses.csv,22935,duplicate_respondent_in_survey,5945,3,Aditya Joshi,aditya.joshi612@example.com,14/07/2026 10:53:11,,abandoned,,1686,email,
responses.csv,22975,duplicate_respondent_in_survey,18061,5,Divya Desai,divya.desai382@example.com,05/05/2026 06:51:59,05/05/2026 06:54:16,COMPLETED,3,137,whatsapp,
responses.csv,23035,duplicate_respondent_in_survey,17535,5,Ananya Menon,ananya.menon612@example.com,24/07/2026 00:05:47,24/07/2026 00:18:03,partial,3,736,sms,
responses.csv,23095,duplicate_respondent_in_survey,25260,5,Pooja Khan,pooja.khan16@example.com,29/01/2026 08:43:26,29/01/2026 08:52:01,partial,1,515,email,
responses.csv,23228,duplicate_respondent_in_survey,18586,5,Arjun Kulkarni,arjun.kulkarni837@example.com,22/03/2026 05:39:33,,started,2,977,kiosk,
responses.csv,23262,duplicate_respondent_in_survey,7990,3,Vikram Menon,vikram.menon424@example.com,17/04/2026 05:38:12,17/04/2026 05:48:18,COMPLETED,,606,sms,
responses.csv,23295,duplicate_respondent_in_survey,22225,5,Sanjay Sharma,sanjay.sharma896@example.com,10/04/2026 14:26:35,10/04/2026 14:52:32,partial,5,1557,,
responses.csv,23311,duplicate_respondent_in_survey,11808,4,Pooja Patel,pooja.patel420@example.com,15/02/2026 08:38:49,15/02/2026 08:50:35,Completed,3,706,sms,
responses.csv,23517,duplicate_respondent_in_survey,21013,5,Priya Patel,priya.patel780@example.com,18/04/2026 04:56:14,,started,N/A,1137,kiosk,
responses.csv,23611,duplicate_respondent_in_survey,18566,5,Arjun Reddy,arjun.reddy830@example.com,19/02/2026 20:54:35,19/02/2026 20:57:01,completed,N/A,146,whatsapp,
responses.csv,23628,duplicate_respondent_in_survey,21860,5,Nisha Menon,nisha.menon125@example.com,04/06/2026 12:22:19,04/06/2026 12:26:10,Completed,,231,kiosk,
responses.csv,23637,duplicate_respondent_in_survey,17042,5,Amit Reddy,amit.reddy496@example.com,09/03/2026 14:45:29,,started,N/A,227,whatsapp,
responses.csv,23693,duplicate_respondent_in_survey,17699,5,Meera Chatterjee,meera.chatterjee122@example.com,01/03/2026 17:14:53,,started,4,1022,whatsapp,
responses.csv,23935,duplicate_respondent_in_survey,10500,3,Amit Sharma,amit.sharma788@example.com,13/07/2026 22:41:52,13/07/2026 23:02:27,Partial,N/A,1235,whatsapp,
responses.csv,24216,duplicate_respondent_in_survey,11802,4,Aditya Nair,aditya.nair123@example.com,21/01/2026 04:53:19,,started,4,1576,,
responses.csv,24362,duplicate_respondent_in_survey,7115,3,Nisha Joshi,nisha.joshi135@example.com,30/05/2026 21:50:24,30/05/2026 22:15:34,Completed,5,1510,email,
responses.csv,24396,duplicate_respondent_in_survey,30464,7,Karan Joshi,karan.joshi563@example.com,07/03/2026 13:20:25,07/03/2026 13:24:51,partial,N/A,266,,
responses.csv,24494,duplicate_respondent_in_survey,23083,5,Ananya Patel,ananya.patel614@example.com,24/01/2026 15:31:23,24/01/2026 15:57:51,Partial,3,1588,,
responses.csv,24588,duplicate_respondent_in_survey,24910,5,Ananya Joshi,ananya.joshi596@example.com,22/02/2026 23:04:04,,abandoned,5,1670,whatsapp,
responses.csv,24618,duplicate_respondent_in_survey,38538,12,Arjun Nair,arjun.nair887@example.com,05/05/2026 12:21:17,05/05/2026 12:46:27,partial,5,1510,,
responses.csv,24622,duplicate_respondent_in_survey,5238,3,Karan Nair,karan.nair587@example.com,28/02/2026 06:46:22,,abandoned,,1710,whatsapp,
responses.csv,24649,duplicate_respondent_in_survey,7275,3,Pooja Bose,pooja.bose284@example.com,20/06/2026 01:40:12,,abandoned,5,1275,,
responses.csv,24786,duplicate_respondent_in_survey,3139,1,Vikram Bose,vikram.bose852@example.com,30/01/2026 00:38:53,30/01/2026 00:41:57,Partial,,184,kiosk,
responses.csv,24820,duplicate_respondent_in_survey,27252,5,Rohit Nair,rohit.nair375@example.com,20/03/2026 00:42:13,,started,4,336,whatsapp,
responses.csv,24824,duplicate_respondent_in_survey,3955,1,Kavya Reddy,kavya.reddy316@example.com,30/01/2026 01:58:40,30/01/2026 01:59:33,Completed,5,53,whatsapp,
responses.csv,24825,duplicate_respondent_in_survey,6774,3,Sneha Fernandes,sneha.fernandes178@example.com,02/02/2026 13:26:34,02/02/2026 13:28:26,completed,,112,kiosk,
responses.csv,24987,duplicate_respondent_in_survey,18074,5,Sneha Kulkarni,sneha.kulkarni194@example.com,19/01/2026 08:00:33,19/01/2026 08:02:00,Partial,1,87,kiosk,
responses.csv,25065,duplicate_respondent_in_survey,4705,3,Meera Bose,meera.bose992@example.com,03/06/2026 11:35:09,,started,3,547,email,
responses.csv,25067,duplicate_respondent_in_survey,15440,4,Aditya Kulkarni,aditya.kulkarni611@example.com,01/04/2026 18:06:47,01/04/2026 18:16:12,Partial,2,565,kiosk,
responses.csv,25190,duplicate_respondent_in_survey,17139,5,Divya Bose,divya.bose343@example.com,12/01/2026 02:55:55,12/01/2026 03:14:31,Completed,5,1116,sms,
responses.csv,25193,duplicate_respondent_in_survey,1845,1,Meera Gupta,meera.gupta847@example.com,03/02/2026 21:09:53,03/02/2026 21:17:13,partial,5,440,sms,
responses.csv,25252,duplicate_respondent_in_survey,25524,5,Amit Sharma,amit.sharma554@example.com,06/05/2026 19:59:07,06/05/2026 20:23:47,Completed,5,1480,,
responses.csv,25263,duplicate_respondent_in_survey,30403,7,Amit Nair,amit.nair378@example.com,18/02/2026 21:45:22,,abandoned,N/A,912,,
responses.csv,25282,duplicate_respondent_in_survey,16208,4,Pooja Rao,pooja.rao285@example.com,04/01/2026 18:39:23,04/01/2026 18:46:41,Partial,5,438,email,
responses.csv,25359,duplicate_respondent_in_survey,30176,7,Vikram Chatterjee,vikram.chatterjee487@example.com,19/05/2026 23:39:01,,started,,1479,,
responses.csv,25404,duplicate_respondent_in_survey,22614,5,Pooja Chatterjee,pooja.chatterjee589@example.com,06/02/2026 21:07:03,06/02/2026 21:28:08,partial,N/A,1265,kiosk,
responses.csv,25467,duplicate_respondent_in_survey,20396,5,Meera Rao,meera.rao746@example.com,12/04/2026 08:09:04,,started,1,1409,email,
responses.csv,25504,duplicate_respondent_in_survey,18188,5,Rahul Bose,rahul.bose132@example.com,11/01/2026 15:48:26,11/01/2026 15:55:50,completed,5,444,,
responses.csv,25627,duplicate_respondent_in_survey,21660,5,Vikram Fernandes,vikram.fernandes162@example.com,04/05/2026 05:35:45,04/05/2026 06:04:35,Partial,1,1730,kiosk,
responses.csv,25678,duplicate_respondent_in_survey,21798,5,Ananya Bose,ananya.bose693@example.com,21/05/2026 07:49:51,,started,,496,whatsapp,
responses.csv,25688,duplicate_respondent_in_survey,25813,5,Pooja Sharma,pooja.sharma513@example.com,27/06/2026 01:10:47,,abandoned,N/A,1356,,
responses.csv,25695,duplicate_respondent_in_survey,26489,5,Ananya Nair,ananya.nair253@example.com,05/05/2026 12:52:04,,abandoned,2,865,whatsapp,
responses.csv,25853,duplicate_respondent_in_survey,27387,5,Meera Nair,meera.nair213@example.com,16/06/2026 14:05:00,16/06/2026 14:10:32,COMPLETED,1,332,whatsapp,
responses.csv,25863,duplicate_respondent_in_survey,20117,5,Priya Bose,priya.bose226@example.com,11/07/2026 14:59:14,11/07/2026 15:18:41,partial,3,1167,,
responses.csv,25979,duplicate_respondent_in_survey,21354,5,Rahul Rao,rahul.rao605@example.com,29/03/2026 10:04:34,29/03/2026 10:11:16,Completed,5,402,sms,
responses.csv,26072,duplicate_respondent_in_survey,5172,3,Arjun Patel,arjun.patel160@example.com,06/01/2026 04:01:33,06/01/2026 04:21:19,Partial,5,1186,email,
responses.csv,26105,duplicate_respondent_in_survey,33199,10,Priya Reddy,priya.reddy16@example.com,20/05/2026 01:01:58,,abandoned,N/A,1047,whatsapp,
responses.csv,26115,duplicate_respondent_in_survey,32949,10,Vikram Menon,vikram.menon997@example.com,30/03/2026 03:45:33,,abandoned,4,1559,sms,
responses.csv,26204,duplicate_respondent_in_survey,12585,4,Amit Joshi,amit.joshi805@example.com,26/02/2026 16:07:19,26/02/2026 16:09:05,Partial,4,106,sms,
responses.csv,26236,duplicate_respondent_in_survey,17105,5,Arjun Menon,arjun.menon226@example.com,28/06/2026 23:22:41,,started,N/A,428,kiosk,
responses.csv,26336,duplicate_respondent_in_survey,8686,3,Rahul Kulkarni,rahul.kulkarni124@example.com,26/01/2026 23:36:41,,abandoned,4,144,whatsapp,
responses.csv,26403,completed_before_started,900007,5,Meera Iyer,meera.iyer@example.com,03/04/2026 08:15:00,04/03/2026 08:40:00,completed,5,1500,email,
responses.csv,26469,duplicate_respondent_in_survey,24785,5,Nisha Sharma,nisha.sharma546@example.com,25/03/2026 21:20:58,25/03/2026 21:36:31,partial,4,933,,
responses.csv,26494,duplicate_respondent_in_survey,17466,5,Pooja Sharma,pooja.sharma280@example.com,02/03/2026 06:39:15,,started,5,1164,email,
responses.csv,26622,duplicate_respondent_in_survey,10422,3,Rohit Joshi,rohit.joshi334@example.com,04/03/2026 20:31:52,04/03/2026 20:46:17,partial,5,865,kiosk,
responses.csv,26649,duplicate_respondent_in_survey,23846,5,Rahul Joshi,rahul.joshi804@example.com,26/04/2026 02:02:03,26/04/2026 02:16:12,Completed,3,849,,
responses.csv,26651,duplicate_respondent_in_survey,27728,5,Karan Fernandes,karan.fernandes129@example.com,19/06/2026 21:17:06,,abandoned,3,435,email,
responses.csv,26765,duplicate_respondent_in_survey,22835,5,Ananya Iyer,ananya.iyer939@example.com,07/04/2026 08:43:42,,abandoned,N/A,588,sms,
responses.csv,26792,duplicate_respondent_in_survey,20115,5,Priya Gupta,priya.gupta930@example.com,07/08/2026 16:12:56,,abandoned,1,1081,email,
responses.csv,26866,duplicate_respondent_in_survey,7610,3,Rohit Rao,rohit.rao828@example.com,07/01/2026 00:35:23,07/01/2026 00:58:40,completed,1,1397,email,
responses.csv,27015,duplicate_respondent_in_survey,18126,5,Rahul Iyer,rahul.iyer35@example.com,26/04/2026 15:45:42,,abandoned,,1111,kiosk,
responses.csv,27121,duplicate_respondent_in_survey,17970,5,Rohit Rao,rohit.rao28@example.com,29/05/2026 02:09:03,,abandoned,1,45,kiosk,
responses.csv,27134,duplicate_respondent_in_survey,25343,5,Sneha Sharma,sneha.sharma963@example.com,01/02/2026 02:25:01,01/02/2026 02:44:06,Completed,5,1145,kiosk,
responses.csv,27205,duplicate_respondent_in_survey,18710,5,Pooja Iyer,pooja.iyer470@example.com,01/02/2026 19:15:42,01/02/2026 19:45:04,partial,,1762,kiosk,
responses.csv,27208,duplicate_respondent_in_survey,2771,1,Arjun Sharma,arjun.sharma612@example.com,20/06/2026 09:37:07,,started,2,1768,kiosk,
responses.csv,27210,duplicate_respondent_in_survey,38727,12,Divya Khan,divya.khan983@example.com,08/08/2026 13:46:05,,abandoned,4,702,sms,
responses.csv,27254,duplicate_respondent_in_survey,24731,5,Sanjay Kulkarni,sanjay.kulkarni444@example.com,22/05/2026 18:37:55,22/05/2026 18:43:35,completed,N/A,340,whatsapp,
responses.csv,27324,duplicate_respondent_in_survey,27430,5,Nisha Bose,nisha.bose255@example.com,05/01/2026 13:04:27,05/01/2026 13:29:15,partial,4,1488,,
responses.csv,27409,duplicate_respondent_in_survey,11316,3,Priya Kulkarni,priya.kulkarni993@example.com,28/05/2026 04:31:08,,started,1,788,kiosk,
responses.csv,27439,duplicate_respondent_in_survey,5181,3,Priya Iyer,priya.iyer887@example.com,20/01/2026 16:02:43,,started,2,809,kiosk,
responses.csv,27442,duplicate_respondent_in_survey,19834,5,Vikram Reddy,vikram.reddy365@example.com,20/06/2026 06:58:56,20/06/2026 07:18:07,partial,1,1151,,
responses.csv,27474,duplicate_respondent_in_survey,7969,3,Priya Bose,priya.bose500@example.com,13/05/2026 13:50:06,13/05/2026 13:54:28,Partial,,262,,
responses.csv,27489,duplicate_respondent_in_survey,22802,5,Arjun Menon,arjun.menon179@example.com,22/07/2026 23:04:35,22/07/2026 23:09:10,Partial,1,275,sms,
responses.csv,27593,duplicate_respondent_in_survey,22079,5,Vikram Kulkarni,vikram.kulkarni665@example.com,11/07/2026 10:03:36,,abandoned,5,1621,,
responses.csv,27748,duplicate_respondent_in_survey,9930,3,Pooja Fernandes,pooja.fernandes336@example.com,18/02/2026 12:46:59,18/02/2026 12:50:28,partial,4,209,email,
responses.csv,27791,duplicate_respondent_in_survey,900001,1,Priya Sharma,Priya.Sharma22@example.com,14/02/2026 09:12:00,14/02/2026 09:31:00,completed,4,1140,email,
responses.csv,27884,duplicate_respondent_in_survey,12881,4,Pooja Reddy,pooja.reddy276@example.com,14/07/2026 07:40:48,14/07/2026 07:51:35,Partial,1,647,email,
responses.csv,27940,duplicate_respondent_in_survey,30468,7,Vikram Joshi,vikram.joshi722@example.com,10/03/2026 14:55:50,,abandoned,,1729,kiosk,
responses.csv,27953,duplicate_respondent_in_survey,15483,4,Aditya Fernandes,aditya.fernandes650@example.com,15/06/2026 19:36:00,,abandoned,1,1526,whatsapp,
responses.csv,27986,duplicate_respondent_in_survey,21321,5,Aditya Reddy,aditya.reddy847@example.com,31/05/2026 14:09:28,,abandoned,3,158,kiosk,
responses.csv,28005,duplicate_respondent_in_survey,11297,3,Ananya Bose,ananya.bose894@example.com,13/01/2026 03:14:43,13/01/2026 03:29:46,partial,,903,sms,
responses.csv,28011,duplicate_respondent_in_survey,33479,10,Rahul Rao,rahul.rao678@example.com,06/08/2026 15:02:22,,started,3,1707,whatsapp,
responses.csv,28074,duplicate_respondent_in_survey,5160,3,Pooja Fernandes,pooja.fernandes224@example.com,14/05/2026 21:36:31,,abandoned,5,1095,kiosk,
responses.csv,28176,duplicate_respondent_in_survey,2311,1,Rohit Iyer,rohit.iyer16@example.com,17/02/2026 17:56:10,17/02/2026 18:25:40,Partial,N/A,1770,sms,
responses.csv,28260,duplicate_respondent_in_survey,24078,5,Aditya Desai,aditya.desai179@example.com,28/01/2026 16:18:26,28/01/2026 16:27:30,completed,5,544,email,
responses.csv,28278,duplicate_respondent_in_survey,19445,5,Nisha Sharma,nisha.sharma572@example.com,07/04/2026 11:46:35,,abandoned,N/A,201,sms,
responses.csv,28311,duplicate_respondent_in_survey,22720,5,Amit Khan,amit.khan656@example.com,30/04/2026 16:55:46,,abandoned,,805,whatsapp,
responses.csv,28349,duplicate_respondent_in_survey,8904,3,Rohit Chatterjee,rohit.chatterjee779@example.com,26/03/2026 23:23:32,26/03/2026 23:36:41,Completed,1,789,whatsapp,
responses.csv,28437,duplicate_respondent_in_survey,25958,5,Meera Bose,meera.bose238@example.com,16/01/2026 09:14:27,16/01/2026 09:38:30,Partial,2,1443,kiosk,
responses.csv,28470,duplicate_respondent_in_survey,31847,10,Priya Fernandes,priya.fernandes391@example.com,03/05/2026 08:03:06,,started,5,1501,whatsapp,
responses.csv,28506,duplicate_respondent_in_survey,6159,3,Pooja Iyer,pooja.iyer520@example.com,02/03/2026 01:39:37,,abandoned,4,44,whatsapp,
responses.csv,28548,duplicate_respondent_in_survey,15230,4,Karan Menon,karan.menon934@example.com,05/08/2026 12:20:57,,abandoned,1,1563,kiosk,
responses.csv,28695,duplicate_respondent_in_survey,32498,10,Rohit Nair,rohit.nair279@example.com,15/02/2026 10:55:17,15/02/2026 11:06:59,Partial,3,702,sms,
responses.csv,28912,duplicate_respondent_in_survey,20761,5,Meera Joshi,meera.joshi146@example.com,10/01/2026 05:26:34,,abandoned,,1511,,
responses.csv,28918,duplicate_respondent_in_survey,32898,10,Meera Menon,meera.menon140@example.com,29/01/2026 20:40:30,29/01/2026 20:43:53,COMPLETED,2,203,kiosk,
responses.csv,29021,duplicate_respondent_in_survey,16420,5,Meera Iyer,meera.iyer633@example.com,19/03/2026 03:46:12,,abandoned,5,1224,kiosk,
responses.csv,29031,duplicate_respondent_in_survey,18924,5,Pooja Menon,pooja.menon544@example.com,15/02/2026 08:56:59,15/02/2026 09:21:20,completed,1,1461,email,
responses.csv,29286,duplicate_respondent_in_survey,6949,3,Meera Sharma,meera.sharma749@example.com,07/05/2026 19:24:12,,started,2,1644,,
responses.csv,29289,duplicate_respondent_in_survey,27119,5,Rohit Chatterjee,rohit.chatterjee608@example.com,27/02/2026 14:21:04,,abandoned,5,517,kiosk,
responses.csv,29290,duplicate_respondent_in_survey,23123,5,Nisha Rao,nisha.rao485@example.com,04/02/2026 08:23:15,04/02/2026 08:25:05,COMPLETED,,110,kiosk,
responses.csv,29312,duplicate_respondent_in_survey,27954,5,Rohit Menon,rohit.menon517@example.com,12/01/2026 13:29:23,12/01/2026 13:54:42,completed,2,1519,whatsapp,
responses.csv,29314,duplicate_respondent_in_survey,20820,5,Arjun Reddy,arjun.reddy613@example.com,10/05/2026 11:31:29,,started,N/A,1649,whatsapp,
responses.csv,29402,duplicate_respondent_in_survey,25887,5,Meera Iyer,meera.iyer623@example.com,23/01/2026 11:37:04,23/01/2026 11:58:49,completed,5,1305,email,
responses.csv,29581,duplicate_respondent_in_survey,8281,3,Sneha Desai,sneha.desai587@example.com,25/04/2026 01:19:24,25/04/2026 01:46:38,Partial,4,1634,sms,
responses.csv,29785,duplicate_respondent_in_survey,21794,5,Vikram Patel,vikram.patel486@example.com,18/05/2026 14:40:31,18/05/2026 15:00:52,Partial,3,1221,whatsapp,
responses.csv,29847,duplicate_respondent_in_survey,16116,4,Pooja Chatterjee,pooja.chatterjee28@example.com,27/04/2026 07:29:41,27/04/2026 07:55:13,partial,2,1532,sms,
responses.csv,29973,duplicate_respondent_in_survey,13634,4,Kavya Khan,kavya.khan191@example.com,30/07/2026 00:34:48,,abandoned,4,671,kiosk,
responses.csv,29988,duplicate_respondent_in_survey,24600,5,Meera Sharma,meera.sharma140@example.com,21/03/2026 18:23:03,,started,4,416,sms,
responses.csv,30025,duplicate_respondent_in_survey,22436,5,Priya Nair,priya.nair599@example.com,30/01/2026 15:39:04,30/01/2026 15:54:54,partial,5,950,kiosk,
responses.csv,30026,duplicate_respondent_in_survey,24603,5,Priya Chatterjee,priya.chatterjee917@example.com,02/06/2026 23:53:38,03/06/2026 00:06:28,Partial,3,770,whatsapp,
responses.csv,30203,duplicate_respondent_in_survey,27721,5,Vikram Chatterjee,vikram.chatterjee645@example.com,13/05/2026 18:45:00,13/05/2026 18:58:27,Partial,5,807,email,
responses.csv,30204,duplicate_respondent_in_survey,18104,5,Amit Khan,amit.khan814@example.com,14/04/2026 09:55:09,14/04/2026 10:19:23,COMPLETED,,1454,email,
responses.csv,30257,duplicate_respondent_in_survey,27947,5,Ananya Fernandes,ananya.fernandes948@example.com,09/03/2026 00:17:27,09/03/2026 00:46:15,COMPLETED,5,1728,email,
responses.csv,30349,duplicate_respondent_in_survey,9328,3,Sanjay Chatterjee,sanjay.chatterjee863@example.com,11/01/2026 21:02:56,11/01/2026 21:04:43,partial,,107,,
responses.csv,30586,duplicate_respondent_in_survey,18306,5,Rohit Gupta,rohit.gupta702@example.com,12/01/2026 16:15:11,12/01/2026 16:17:24,completed,1,133,,
responses.csv,30600,duplicate_respondent_in_survey,14420,4,Kavya Kulkarni,kavya.kulkarni113@example.com,25/06/2026 16:11:58,25/06/2026 16:31:48,completed,3,1190,,
responses.csv,30751,duplicate_respondent_in_survey,6255,3,Rohit Chatterjee,rohit.chatterjee557@example.com,08/03/2026 22:55:18,,started,5,149,kiosk,
responses.csv,30780,duplicate_respondent_in_survey,7580,3,Sneha Nair,sneha.nair353@example.com,01/04/2026 21:24:23,01/04/2026 21:52:08,Partial,,1665,sms,
responses.csv,30830,duplicate_respondent_in_survey,23125,5,Sanjay Reddy,sanjay.reddy226@example.com,05/08/2026 17:21:24,05/08/2026 17:49:42,partial,2,1698,,
responses.csv,30834,duplicate_respondent_in_survey,29930,7,Rahul Fernandes,rahul.fernandes349@example.com,24/02/2026 07:03:51,24/02/2026 07:04:43,COMPLETED,3,52,,
responses.csv,30884,duplicate_respondent_in_survey,21820,5,Arjun Nair,arjun.nair514@example.com,19/07/2026 04:02:43,,abandoned,5,146,sms,
responses.csv,30935,duplicate_respondent_in_survey,16662,5,Sneha Desai,sneha.desai494@example.com,28/02/2026 18:03:07,28/02/2026 18:11:28,Partial,,501,,
responses.csv,30945,duplicate_respondent_in_survey,18075,5,Pooja Reddy,pooja.reddy838@example.com,05/04/2026 04:25:53,,abandoned,,1705,kiosk,
responses.csv,31070,duplicate_respondent_in_survey,4546,3,Sanjay Sharma,sanjay.sharma799@example.com,03/01/2026 15:30:07,,started,5,492,email,
responses.csv,31093,duplicate_respondent_in_survey,7364,3,Ananya Sharma,ananya.sharma601@example.com,25/07/2026 04:11:09,25/07/2026 04:38:15,partial,2,1626,kiosk,
responses.csv,31164,unknown_survey,900010,47,Rohit Desai,rohit.desai@example.com,01/04/2026 09:00:00,01/04/2026 09:15:00,completed,4,900,email,
responses.csv,31262,duplicate_respondent_in_survey,20259,5,Ananya Reddy,ananya.reddy920@example.com,26/04/2026 10:01:53,26/04/2026 10:28:28,Partial,1,1595,whatsapp,
responses.csv,31325,duplicate_respondent_in_survey,17230,5,Amit Rao,amit.rao390@example.com,07/06/2026 11:47:35,07/06/2026 11:53:08,partial,3,333,,
responses.csv,31367,duplicate_respondent_in_survey,18584,5,Priya Khan,priya.khan967@example.com,14/05/2026 05:28:34,,started,4,319,sms,
responses.csv,31628,duplicate_respondent_in_survey,19351,5,Karan Joshi,karan.joshi5@example.com,15/05/2026 03:49:29,15/05/2026 03:53:41,COMPLETED,2,252,email,
responses.csv,31700,duplicate_respondent_in_survey,19273,5,Sanjay Desai,sanjay.desai396@example.com,08/07/2026 23:55:36,,abandoned,,626,kiosk,
responses.csv,31957,duplicate_respondent_in_survey,20140,5,Vikram Nair,vikram.nair371@example.com,12/04/2026 00:58:39,12/04/2026 01:04:31,completed,,352,email,
responses.csv,32030,duplicate_respondent_in_survey,5213,3,Priya Joshi,priya.joshi36@example.com,10/02/2026 10:26:41,10/02/2026 10:27:08,partial,,27,,
responses.csv,32079,duplicate_respondent_in_survey,27577,5,Rahul Fernandes,rahul.fernandes506@example.com,28/06/2026 19:23:05,,abandoned,5,1513,kiosk,
