response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
36572,12,Karan Nair,karan.nair262@example.com,11/04/2026 02:34:00,11/04/2026 02:35:51,COMPLETED,5,111,kiosk,
7751,3,Amit Patel,amit.patel169@example.com,01/01/2026 10:59:17,01/01/2026 11:05:43,COMPLETED,,386,email,
10634,3,Pooja Iyer,pooja.iyer293@example.com,20/06/2026 02:17:49,,started,N/A,1172,,
2021,1,Karan Desai,karan.desai653@example.com,19/01/2026 05:47:30,,abandoned,N/A,1053,whatsapp,
33332,10,Rohit Menon,rohit.menon128@example.com,10/07/2026 12:44:30,10/07/2026 13:07:48,partial,1,1398,kiosk,
27966,5,Sneha Desai,sneha.desai569@example.com,06/08/2026 04:47:35,06/08/2026 05:01:03,partial,1,808,email,
17963,5,Sanjay Joshi,sanjay.joshi90@example.com,22/04/2026 09:31:21,22/04/2026 09:46:35,Completed,N/A,914,kiosk,
2163,1,Arjun Gupta,arjun.gupta307@example.com,19/07/2026 08:50:06,19/07/2026 09:01:45,partial,1,699,email,
37639,12,Sneha Kulkarni,sneha.kulkarni434@example.com,21/06/2026 12:22:50,21/06/2026 12:45:40,Partial,4,1370,,
12266,4,Sneha Desai,sneha.desai12@example.com,12/02/2026 03:21:00,12/02/2026 03:46:30,partial,3,1530,email,
35537,11,Arjun Khan,arjun.khan456@example.com,23/03/2026 07:38:10,,started,1,1144,,
36229,12,Amit Nair,amit.nair244@example.com,10/03/2026 19:49:20,,started,5,854,,
21589,5,Ananya Menon,ananya.menon369@example.com,09/03/2026 03:57:57,09/03/2026 04:15:29,COMPLETED,N/A,1052,email,
14720,4,Arjun Kulkarni,arjun.kulkarni252@example.com,19/02/2026 23:25:16,19/02/2026 23:53:33,partial,5,1697,email,
27535,5,Vikram Gupta,vikram.gupta902@example.com,20/07/2026 22:04:57,,started,5,1619,kiosk,
29613,7,Nisha Fernandes,nisha.fernandes935@example.com,02/02/2026 16:26:52,02/02/2026 16:45:16,COMPLETED,5,1104,email,
29935,7,Meera Gupta,meera.gupta533@example.com,23/03/2026 09:46:24,23/03/2026 09:54:56,Completed,5,512,,
29098,6,Rahul Chatterjee,rahul.chatterjee896@example.com,23/04/2026 21:41:54,23/04/2026 21:45:18,Partial,1,204,email,
1362,1,Vikram Gupta,vikram.gupta817@example.com,21/04/2026 21:43:51,,abandoned,4,105,whatsapp,
19210,5,Vikram Nair,vikram.nair25@example.com,30/05/2026 07:36:04,30/05/2026 07:54:32,partial,2,1108,,
17239,5,Sanjay Nair,sanjay.nair50@example.com,07/02/2026 17:28:38,07/02/2026 17:52:37,completed,5,1439,whatsapp,
27184,5,Karan Chatterjee,karan.chatterjee408@example.com,24/06/2026 02:44:28,,abandoned,4,1586,email,
24514,5,Pooja Joshi,pooja.joshi683@example.com,29/06/2026 19:27:55,,started,5,1794,,
23948,5,Arjun Gupta,arjun.gupta945@example.com,15/02/2026 12:31:12,15/02/2026 12:37:19,completed,3,367,email,
26072,5,Sanjay Sharma,sanjay.sharma864@example.com,14/04/2026 18:53:22,14/04/2026 19:19:02,partial,1,1540,,
2816,1,Pooja Fernandes,pooja.fernandes386@example.com,02/04/2026 18:57:46,,abandoned,2,297,,
38582,12,Vikram Menon,vikram.menon831@example.com,06/06/2026 13:50:19,06/06/2026 14:07:00,Partial,5,1001,whatsapp,
19867,5,Rohit Bose,rohit.bose204@example.com,21/01/2026 02:01:03,21/01/2026 02:17:00,Completed,,957,,
3592,1,Rohit Fernandes,rohit.fernandes778@example.com,14/01/2026 11:49:47,,started,,1723,email,
29294,7,Vikram Khan,vikram.khan96@example.com,04/08/2026 09:32:04,,started,4,1752,kiosk,
23250,5,Amit Chatterjee,amit.chatterjee584@example.com,19/01/2026 10:33:05,19/01/2026 10:56:22,COMPLETED,1,1397,whatsapp,
10586,3,Ananya Patel,ananya.patel905@example.com,12/05/2026 09:08:12,12/05/2026 09:16:24,Completed,2,492,kiosk,
31142,7,Priya Rao,priya.rao138@example.com,22/05/2026 01:26:02,22/05/2026 01:36:32,COMPLETED,2,630,email,
3186,1,Priya Gupta,priya.gupta499@example.com,06/03/2026 22:05:34,,started,1,1135,kiosk,
38591,12,Priya Sharma,priya.sharma640@example.com,27/04/2026 07:33:44,27/04/2026 07:34:58,Partial,2,74,email,
3895,1,Sneha Desai,sneha.desai741@example.com,22/02/2026 11:39:31,22/02/2026 11:49:16,partial,2,585,whatsapp,
37668,12,Priya Chatterjee,priya.chatterjee878@example.com,01/01/2026 15:10:21,01/01/2026 15:30:31,Partial,,1210,sms,
38842,12,Arjun Bose,arjun.bose493@example.com,07/07/2026 07:29:12,07/07/2026 07:54:39,partial,N/A,1527,email,
2505,1,Rohit Nair,rohit.nair485@example.com,03/04/2026 18:37:32,03/04/2026 18:40:06,Partial,2,154,kiosk,
29904,7,Rohit Rao,rohit.rao358@example.com,15/04/2026 17:14:19,15/04/2026 17:28:18,Completed,4,839,whatsapp,
24826,5,Sneha Fernandes,sneha.fernandes301@example.com,18/02/2026 22:54:18,18/02/2026 23:03:37,partial,N/A,559,email,
10216,3,Karan Gupta,karan.gupta605@example.com,18/04/2026 10:42:07,18/04/2026 10:47:23,completed,1,316,sms,
19043,5,Aditya Sharma,aditya.sharma476@example.com,16/05/2026 14:40:57,,abandoned,1,297,sms,
12638,4,Ananya Gupta,ananya.gupta605@example.com,06/08/2026 15:43:26,,started,4,171,sms,
30044,7,Sneha Gupta,sneha.gupta920@example.com,14/01/2026 20:03:14,,started,2,1540,whatsapp,
14734,4,Priya Menon,priya.menon38@example.com,04/07/2026 17:49:31,,abandoned,5,829,email,
34980,10,Rahul Reddy,rahul.reddy106@example.com,23/03/2026 23:54:28,,started,N/A,1464,kiosk,
2450,1,Amit Fernandes,amit.fernandes92@example.com,18/07/2026 13:02:22,,abandoned,5,1764,kiosk,
13691,4,Arjun Joshi,arjun.joshi903@example.com,10/01/2026 07:47:50,10/01/2026 08:07:49,completed,1,1199,kiosk,
36896,12,Vikram Iyer,vikram.iyer745@example.com,20/01/2026 19:19:16,20/01/2026 19:26:47,partial,4,451,email,
31095,7,Nisha Menon,nisha.menon636@example.com,14/06/2026 20:17:17,14/06/2026 20:40:47,completed,3,1410,whatsapp,
34688,10,Kavya Iyer,kavya.iyer872@example.com,20/01/2026 14:47:00,20/01/2026 15:16:56,Partial,2,1796,email,
16983,5,Karan Kulkarni,karan.kulkarni330@example.com,16/04/2026 15:40:35,16/04/2026 15:48:54,COMPLETED,1,499,sms,
14219,4,Kavya Fernandes,kavya.fernandes119@example.com,20/04/2026 08:05:44,20/04/2026 08:17:43,completed,3,719,kiosk,
37770,12,Ananya Desai,ananya.desai513@example.com,02/03/2026 09:18:13,02/03/2026 09:39:11,Partial,2,1258,whatsapp,
9797,3,Vikram Nair,vikram.nair311@example.com,13/04/2026 08:25:33,13/04/2026 08:28:12,completed,,159,,
36937,12,Rohit Patel,rohit.patel92@example.com,26/04/2026 06:34:11,26/04/2026 06:41:45,COMPLETED,N/A,454,kiosk,
22448,5,Ananya Bose,ananya.bose683@example.com,02/05/2026 08:21:02,,abandoned,3,1431,whatsapp,
13921,4,Sneha Sharma,sneha.sharma450@example.com,22/04/2026 05:00:03,22/04/2026 05:10:55,COMPLETED,2,652,,
21708,5,Pooja Iyer,pooja.iyer594@example.com,15/03/2026 18:48:46,,started,2,972,whatsapp,
9093,3,Sneha Reddy,sneha.reddy367@example.com,20/01/2026 15:36:41,,started,3,1327,,
37747,12,Priya Fernandes,priya.fernandes464@example.com,27/06/2026 03:45:13,,abandoned,4,1417,sms,
7712,3,Meera Menon,meera.menon406@example.com,23/02/2026 15:34:02,23/02/2026 15:38:18,COMPLETED,,256,kiosk,
21050,5,Meera Desai,meera.desai752@example.com,15/05/2026 10:46:30,15/05/2026 10:52:40,Completed,,370,whatsapp,
32692,10,Sneha Rao,sneha.rao648@example.com,05/07/2026 00:37:05,05/07/2026 00:38:38,Completed,3,93,whatsapp,
31902,10,Ananya Chatterjee,ananya.chatterjee538@example.com,05/02/2026 09:24:18,05/02/2026 09:35:27,Completed,N/A,669,email,
9907,3,Priya Bose,priya.bose115@example.com,12/04/2026 02:53:39,,started,N/A,134,kiosk,
21980,5,Rahul Chatterjee,rahul.chatterjee843@example.com,30/03/2026 23:29:20,,abandoned,4,1305,,
24307,5,Karan Sharma,karan.sharma347@example.com,06/04/2026 05:46:05,06/04/2026 06:08:59,COMPLETED,3,1374,kiosk,
4352,3,Meera Menon,meera.menon336@example.com,20/01/2026 04:19:04,20/01/2026 04:20:50,COMPLETED,3,106,email,
35302,11,Aditya Nair,aditya.nair228@example.com,30/05/2026 00:28:52,30/05/2026 00:58:30,completed,5,1778,,
13816,4,Amit Gupta,amit.gupta438@example.com,17/01/2026 11:58:20,,started,3,1545,email,
35801,12,Nisha Patel,nisha.patel221@example.com,28/05/2026 20:26:06,,abandoned,2,1779,whatsapp,
15395,4,Amit Gupta,amit.gupta886@example.com,18/03/2026 02:19:03,18/03/2026 02:33:01,completed,,838,kiosk,
5971,3,Amit Chatterjee,amit.chatterjee178@example.com,13/01/2026 17:29:23,13/01/2026 17:30:59,Completed,N/A,96,sms,
27051,5,Aditya Desai,aditya.desai750@example.com,07/07/2026 21:46:00,07/07/2026 22:13:53,COMPLETED,4,1673,kiosk,
13671,4,Karan Kulkarni,karan.kulkarni199@example.com,15/02/2026 04:50:21,15/02/2026 04:53:54,COMPLETED,1,213,,
9401,3,Vikram Nair,vikram.nair831@example.com,14/06/2026 18:25:40,,abandoned,1,992,,
24087,5,Rahul Desai,rahul.desai571@example.com,29/05/2026 07:22:47,29/05/2026 07:30:52,partial,4,485,kiosk,
29746,7,Sanjay Patel,sanjay.patel876@example.com,03/04/2026 20:14:54,,abandoned,3,1800,,
10662,3,Kavya Bose,kavya.bose260@example.com,23/03/2026 05:51:57,,started,N/A,1247,whatsapp,
4987,3,Meera Fernandes,meera.fernandes673@example.com,23/07/2026 15:51:33,23/07/2026 16:10:33,Completed,1,1140,sms,
23395,5,Pooja Kulkarni,pooja.kulkarni39@example.com,09/01/2026 19:05:17,09/01/2026 19:09:18,Completed,2,241,sms,
10335,3,Divya Sharma,divya.sharma837@example.com,26/07/2026 08:02:40,,started,3,1247,,
2841,1,Arjun Joshi,arjun.joshi497@example.com,11/04/2026 05:16:36,11/04/2026 05:30:55,Completed,2,859,sms,
5512,3,Kavya Khan,kavya.khan150@example.com,14/07/2026 21:09:31,14/07/2026 21:33:59,partial,5,1468,kiosk,
19229,5,Sanjay Fernandes,sanjay.fernandes357@example.com,20/04/2026 01:43:05,20/04/2026 02:09:24,partial,1,1579,kiosk,
32630,10,Priya Gupta,priya.gupta338@example.com,30/04/2026 21:16:26,,started,3,288,kiosk,
2026,1,Karan Chatterjee,karan.chatterjee417@example.com,21/01/2026 19:56:24,,started,N/A,1695,,
20368,5,Divya Sharma,divya.sharma660@example.com,03/07/2026 02:20:34,03/07/2026 02:28:49,partial,,495,whatsapp,
30640,7,Aditya Joshi,aditya.joshi394@example.com,10/02/2026 23:12:48,,started,N/A,1778,kiosk,
17844,5,Kavya Patel,kavya.patel63@example.com,08/08/2026 16:48:39,08/08/2026 16:59:01,COMPLETED,1,622,,
6878,3,Meera Fernandes,meera.fernandes857@example.com,25/01/2026 05:50:56,25/01/2026 06:17:46,Partial,N/A,1610,,
27575,5,Sneha Gupta,sneha.gupta723@example.com,29/03/2026 09:26:32,29/03/2026 09:52:06,Partial,3,1534,email,
30198,7,Pooja Sharma,pooja.sharma949@example.com,18/01/2026 19:12:09,18/01/2026 19:41:40,Completed,4,1771,whatsapp,
8522,3,Nisha Kulkarni,nisha.kulkarni139@example.com,19/07/2026 14:45:05,19/07/2026 14:55:54,partial,N/A,649,kiosk,
34568,10,Nisha Desai,nisha.desai828@example.com,02/03/2026 01:33:12,02/03/2026 01:57:44,Completed,N/A,1472,kiosk,
14854,4,Karan Khan,karan.khan679@example.com,18/06/2026 21:46:15,,started,4,709,sms,
11636,4,Aditya Patel,aditya.patel402@example.com,28/07/2026 22:38:05,28/07/2026 22:40:57,partial,5,172,,
14358,4,Divya Sharma,divya.sharma117@example.com,23/03/2026 18:51:59,23/03/2026 19:06:16,partial,5,857,email,
6647,3,Meera Menon,meera.menon575@example.com,06/03/2026 06:52:05,06/03/2026 07:18:35,partial,,1590,email,
29278,6,Meera Patel,meera.patel988@example.com,06/03/2026 18:13:03,06/03/2026 18:35:49,Partial,1,1366,email,
7552,3,Nisha Gupta,nisha.gupta290@example.com,04/03/2026 00:12:14,04/03/2026 00:23:02,Partial,N/A,648,email,
21914,5,Meera Kulkarni,meera.kulkarni547@example.com,28/05/2026 09:01:42,28/05/2026 09:05:54,completed,2,252,kiosk,
20178,5,Meera Reddy,meera.reddy879@example.com,22/01/2026 18:44:20,22/01/2026 18:50:22,partial,1,362,kiosk,
17437,5,Aditya Fernandes,aditya.fernandes514@example.com,01/05/2026 08:52:40,01/05/2026 08:59:47,completed,2,427,whatsapp,
26047,5,Sneha Khan,sneha.khan144@example.com,22/05/2026 19:56:14,22/05/2026 20:07:33,completed,3,679,email,
4712,3,Rahul Nair,rahul.nair283@example.com,14/02/2026 13:29:13,,started,2,222,sms,
20925,5,Priya Desai,priya.desai538@example.com,23/02/2026 13:10:41,23/02/2026 13:12:02,Partial,N/A,81,,
20540,5,Sneha Nair,sneha.nair954@example.com,10/02/2026 21:30:31,10/02/2026 21:53:32,partial,1,1381,sms,
12985,4,Aditya Khan,aditya.khan174@example.com,19/07/2026 12:36:13,19/07/2026 12:39:12,partial,,179,,
4106,1,Sanjay Kulkarni,sanjay.kulkarni990@example.com,13/05/2026 16:00:50,13/05/2026 16:16:29,partial,5,939,sms,
27484,5,Karan Bose,karan.bose678@example.com,20/05/2026 03:20:13,,started,3,1205,email,
36582,12,Meera Khan,meera.khan36@example.com,24/04/2026 20:10:23,24/04/2026 20:25:22,partial,5,899,sms,
11749,4,Arjun Gupta,arjun.gupta794@example.com,11/05/2026 21:17:24,11/05/2026 21:43:35,partial,3,1571,email,
3618,1,Pooja Rao,pooja.rao302@example.com,16/03/2026 15:26:21,16/03/2026 15:35:22,Completed,N/A,541,,
19941,5,Amit Iyer,amit.iyer317@example.com,17/06/2026 14:42:08,,abandoned,5,1782,whatsapp,
25274,5,Vikram Bose,vikram.bose577@example.com,09/03/2026 06:20:09,09/03/2026 06:26:43,Completed,5,394,sms,
38760,12,Vikram Fernandes,vikram.fernandes663@example.com,03/07/2026 03:28:53,03/07/2026 03:30:35,partial,2,102,,
3271,1,Karan Fernandes,karan.fernandes337@example.com,09/07/2026 23:34:00,,abandoned,5,1776,,
37014,12,Pooja Chatterjee,pooja.chatterjee440@example.com,09/05/2026 12:07:27,09/05/2026 12:10:04,partial,,157,kiosk,
34417,10,Vikram Sharma,vikram.sharma505@example.com,13/05/2026 13:32:06,13/05/2026 13:38:13,partial,4,367,kiosk,
8064,3,Meera Reddy,meera.reddy490@example.com,01/05/2026 02:38:21,,started,4,889,,
4577,3,Rohit Fernandes,rohit.fernandes235@example.com,03/08/2026 22:14:23,03/08/2026 22:26:28,COMPLETED,3,725,,
34975,10,Priya Rao,priya.rao264@example.com,04/03/2026 05:05:40,,abandoned,1,890,sms,
23805,5,Divya Menon,divya.menon189@example.com,03/05/2026 04:20:56,,started,2,1441,kiosk,
32414,10,Priya Kulkarni,priya.kulkarni132@example.com,13/04/2026 16:59:41,13/04/2026 17:07:34,COMPLETED,1,473,,
31541,8,Arjun Joshi,arjun.joshi543@example.com,17/01/2026 20:29:42,17/01/2026 20:51:10,completed,4,1288,kiosk,
19906,5,Pooja Joshi,pooja.joshi247@example.com,07/05/2026 10:23:22,07/05/2026 10:52:06,COMPLETED,4,1724,,
6221,3,Karan Sharma,karan.sharma763@example.com,30/07/2026 16:15:57,30/07/2026 16:24:54,completed,4,537,whatsapp,
33547,10,Amit Nair,amit.nair321@example.com,20/06/2026 12:01:12,20/06/2026 12:16:30,Completed,4,918,kiosk,
1534,1,Rohit Bose,rohit.bose192@example.com,07/03/2026 04:37:53,07/03/2026 04:48:09,partial,5,616,email,
37732,12,Rahul Bose,rahul.bose985@example.com,03/07/2026 02:42:09,03/07/2026 02:53:16,COMPLETED,N/A,667,email,
22524,5,Sanjay Iyer,sanjay.iyer672@example.com,16/07/2026 19:48:41,16/07/2026 20:09:50,partial,N/A,1269,,
15575,4,Nisha Nair,nisha.nair507@example.com,07/07/2026 05:25:05,07/07/2026 05:37:39,partial,1,754,whatsapp,
16933,5,Ananya Chatterjee,ananya.chatterjee660@example.com,28/07/2026 13:41:48,28/07/2026 14:07:06,partial,2,1518,kiosk,
30761,7,Vikram Patel,vikram.patel467@example.com,06/02/2026 22:35:16,,started,,1635,whatsapp,
22933,5,Amit Rao,amit.rao942@example.com,18/04/2026 13:02:37,,abandoned,4,340,whatsapp,
21233,5,Amit Rao,amit.rao560@example.com,02/01/2026 03:17:39,02/01/2026 03:26:31,partial,3,532,,
27066,5,Priya Khan,priya.khan467@example.com,22/03/2026 11:30:21,,abandoned,1,317,email,
32327,10,Amit Fernandes,amit.fernandes742@example.com,09/05/2026 09:28:44,,started,4,1735,kiosk,
12566,4,Aditya Gupta,aditya.gupta144@example.com,01/02/2026 04:42:35,01/02/2026 04:51:37,COMPLETED,5,542,whatsapp,
7886,3,Priya Fernandes,priya.fernandes668@example.com,06/02/2026 18:33:51,06/02/2026 18:38:00,Completed,1,249,sms,
13617,4,Divya Rao,divya.rao22@example.com,24/07/2026 21:26:59,24/07/2026 21:43:28,completed,1,989,whatsapp,
8674,3,Pooja Menon,pooja.menon49@example.com,27/04/2026 07:22:44,,abandoned,2,1263,kiosk,
15251,4,Nisha Menon,nisha.menon888@example.com,14/01/2026 06:58:34,14/01/2026 07:19:05,Partial,5,1231,whatsapp,
7688,3,Arjun Desai,arjun.desai933@example.com,02/07/2026 11:42:00,02/07/2026 11:46:16,completed,2,256,whatsapp,
22516,5,Rahul Joshi,rahul.joshi973@example.com,03/04/2026 21:36:59,,abandoned,5,1692,whatsapp,
15715,4,Ananya Bose,ananya.bose68@example.com,02/05/2026 13:56:25,02/05/2026 14:15:07,partial,3,1122,whatsapp,
7129,3,Priya Gupta,priya.gupta486@example.com,18/05/2026 22:51:36,,abandoned,,1066,email,
3022,1,Vikram Chatterjee,vikram.chatterjee954@example.com,30/03/2026 01:27:30,30/03/2026 01:35:32,Partial,N/A,482,,
8045,3,Divya Khan,divya.khan334@example.com,08/03/2026 10:12:31,08/03/2026 10:29:41,partial,3,1030,email,
18813,5,Divya Fernandes,divya.fernandes972@example.com,16/03/2026 16:53:52,16/03/2026 17:13:47,Completed,4,1195,kiosk,
22808,5,Priya Gupta,priya.gupta49@example.com,26/03/2026 14:28:06,26/03/2026 14:42:50,Partial,2,884,kiosk,
21760,5,Vikram Fernandes,vikram.fernandes68@example.com,06/06/2026 23:33:34,,abandoned,,91,,
37059,12,Pooja Joshi,pooja.joshi842@example.com,11/06/2026 14:18:09,11/06/2026 14:24:58,partial,,409,sms,
12657,4,Arjun Fernandes,arjun.fernandes392@example.com,03/05/2026 19:43:46,,started,N/A,1753,kiosk,
7307,3,Rahul Desai,rahul.desai835@example.com,15/02/2026 12:59:08,15/02/2026 13:10:04,COMPLETED,,656,whatsapp,
2942,1,Aditya Rao,aditya.rao815@example.com,04/06/2026 00:26:31,04/06/2026 00:27:01,COMPLETED,2,30,email,
30471,7,Meera Rao,meera.rao472@example.com,16/04/2026 17:56:08,16/04/2026 18:22:42,Completed,1,1594,whatsapp,
23871,5,Sneha Khan,sneha.khan604@example.com,10/02/2026 16:50:42,10/02/2026 17:14:51,Completed,3,1449,sms,
17061,5,Rahul Iyer,rahul.iyer138@example.com,15/07/2026 00:35:34,15/07/2026 00:37:16,Partial,1,102,whatsapp,
20450,5,Amit Kulkarni,amit.kulkarni40@example.com,23/07/2026 06:53:21,23/07/2026 06:55:10,partial,1,109,kiosk,
15292,4,Aditya Reddy,aditya.reddy477@example.com,08/06/2026 08:05:03,08/06/2026 08:30:40,COMPLETED,1,1537,whatsapp,
4042,1,Karan Menon,karan.menon926@example.com,26/04/2026 13:30:51,26/04/2026 13:46:59,COMPLETED,N/A,968,kiosk,
18528,5,Sneha Kulkarni,sneha.kulkarni540@example.com,21/02/2026 18:00:21,,abandoned,5,891,email,
1075,1,Kavya Rao,kavya.rao14@example.com,09/02/2026 08:32:08,09/02/2026 08:36:43,COMPLETED,3,275,kiosk,
18756,5,Divya Joshi,divya.joshi904@example.com,22/02/2026 08:33:58,,started,3,1695,email,
31471,7,Priya Nair,priya.nair973@example.com,25/06/2026 15:40:59,25/06/2026 16:10:06,completed,1,1747,,
19714,5,Sanjay Patel,sanjay.patel220@example.com,15/04/2026 18:25:09,15/04/2026 18:33:16,completed,5,487,sms,
6251,3,Rohit Gupta,rohit.gupta513@example.com,09/03/2026 13:00:03,,started,3,1681,kiosk,
23457,5,Nisha Khan,nisha.khan640@example.com,04/05/2026 08:13:43,,started,3,1174,whatsapp,
22033,5,Ananya Menon,ananya.menon214@example.com,26/06/2026 02:33:44,26/06/2026 02:43:24,COMPLETED,N/A,580,whatsapp,
29929,7,Aditya Iyer,aditya.iyer964@example.com,15/04/2026 07:02:27,15/04/2026 07:09:29,completed,N/A,422,whatsapp,
38609,12,Arjun Bose,arjun.bose749@example.com,25/06/2026 23:17:10,25/06/2026 23:34:38,Completed,4,1048,kiosk,
27734,5,Kavya Bose,kavya.bose569@example.com,16/02/2026 10:33:00,16/02/2026 10:43:30,partial,1,630,sms,
21112,5,Priya Kulkarni,priya.kulkarni713@example.com,28/07/2026 23:27:18,28/07/2026 23:53:21,Completed,N/A,1563,email,
36307,12,Nisha Fernandes,nisha.fernandes837@example.com,12/02/2026 19:09:11,12/02/2026 19:25:42,Completed,,991,kiosk,
37493,12,Divya Kulkarni,divya.kulkarni684@example.com,31/03/2026 02:35:51,,started,1,434,email,
24180,5,Pooja Joshi,pooja.joshi167@example.com,09/06/2026 00:51:13,09/06/2026 00:55:03,completed,4,230,email,
23749,5,Ananya Gupta,ananya.gupta548@example.com,19/01/2026 21:19:38,19/01/2026 21:44:22,Completed,2,1484,whatsapp,
12555,4,Rahul Joshi,rahul.joshi978@example.com,04/08/2026 01:44:16,,abandoned,1,1308,whatsapp,
29114,6,Ananya Nair,ananya.nair420@example.com,16/07/2026 23:45:58,16/07/2026 23:51:18,partial,2,320,sms,
6399,3,Nisha Rao,nisha.rao420@example.com,09/03/2026 08:45:51,,abandoned,3,669,whatsapp,
1164,1,Arjun Sharma,arjun.sharma467@example.com,01/06/2026 04:39:29,01/06/2026 04:52:09,completed,,760,whatsapp,
8347,3,Rahul Kulkarni,rahul.kulkarni941@example.com,11/04/2026 01:49:34,11/04/2026 01:51:56,completed,1,142,sms,
29417,7,Vikram Rao,vikram.rao66@example.com,01/07/2026 10:39:38,,abandoned,5,826,,
28475,6,Ananya Patel,ananya.patel981@example.com,15/05/2026 21:46:06,15/05/2026 21:48:43,Completed,,157,whatsapp,
28751,6,Arjun Patel,arjun.patel985@example.com,31/07/2026 15:55:46,31/07/2026 16:13:32,Completed,4,1066,kiosk,
18163,5,Rahul Fernandes,rahul.fernandes201@example.com,24/02/2026 14:29:10,,abandoned,3,1426,,
31278,7,Amit Joshi,amit.joshi258@example.com,16/01/2026 00:11:47,16/01/2026 00:16:11,COMPLETED,2,264,email,
4657,3,Pooja Menon,pooja.menon829@example.com,24/01/2026 19:38:15,24/01/2026 19:57:10,Completed,4,1135,email,
14299,4,Vikram Desai,vikram.desai228@example.com,20/01/2026 09:47:31,,started,3,1504,whatsapp,
32427,10,Aditya Gupta,aditya.gupta845@example.com,17/02/2026 02:32:04,17/02/2026 02:51:54,Completed,1,1190,,
10324,3,Rohit Kulkarni,rohit.kulkarni652@example.com,11/04/2026 04:39:31,11/04/2026 04:53:05,Partial,3,814,sms,
26157,5,Sneha Nair,sneha.nair371@example.com,15/04/2026 03:32:21,15/04/2026 03:50:01,completed,,1060,kiosk,
18785,5,Priya Iyer,priya.iyer844@example.com,19/04/2026 03:41:09,,abandoned,N/A,1635,sms,
33135,10,Pooja Menon,pooja.menon561@example.com,11/03/2026 18:54:02,,abandoned,4,1585,sms,
36694,12,Priya Nair,priya.nair58@example.com,19/03/2026 11:28:01,,started,4,1517,whatsapp,
13503,4,Priya Gupta,priya.gupta341@example.com,15/03/2026 17:23:44,,abandoned,3,719,kiosk,
6926,3,Nisha Gupta,nisha.gupta74@example.com,26/06/2026 12:58:10,26/06/2026 13:16:45,partial,5,1115,sms,
21401,5,Sanjay Sharma,sanjay.sharma572@example.com,19/05/2026 17:00:29,19/05/2026 17:14:15,Completed,N/A,826,whatsapp,
15659,4,Priya Iyer,priya.iyer57@example.com,31/07/2026 23:46:00,01/08/2026 00:06:18,COMPLETED,2,1218,,
12860,4,Karan Bose,karan.bose441@example.com,29/07/2026 16:49:41,,abandoned,N/A,299,whatsapp,
8510,3,Rohit Bose,rohit.bose202@example.com,25/07/2026 11:18:51,25/07/2026 11:31:15,Partial,2,744,email,
30025,7,Meera Iyer,meera.iyer381@example.com,21/06/2026 08:23:44,21/06/2026 08:46:30,Completed,N/A,1366,kiosk,
2694,1,Ananya Joshi,ananya.joshi923@example.com,05/01/2026 21:51:11,05/01/2026 22:11:36,partial,2,1225,sms,
1568,1,Nisha Gupta,nisha.gupta168@example.com,06/06/2026 00:05:42,06/06/2026 00:17:31,partial,4,709,sms,
32994,10,Pooja Reddy,pooja.reddy852@example.com,03/06/2026 23:58:30,04/06/2026 00:08:19,Partial,4,589,whatsapp,
28937,6,Priya Nair,priya.nair170@example.com,08/07/2026 18:19:52,08/07/2026 18:44:30,partial,1,1478,kiosk,
3968,1,Sneha Desai,sneha.desai787@example.com,23/03/2026 01:48:00,23/03/2026 02:12:54,COMPLETED,3,1494,sms,
35025,10,Ananya Patel,ananya.patel977@example.com,08/08/2026 12:34:02,08/08/2026 12:41:26,partial,N/A,444,,
4125,1,Rohit Bose,rohit.bose695@example.com,19/06/2026 16:23:04,19/06/2026 16:40:58,partial,2,1074,whatsapp,
22970,5,Kavya Patel,kavya.patel976@example.com,15/01/2026 12:23:59,15/01/2026 12:31:25,Partial,4,446,sms,
10518,3,Ananya Reddy,ananya.reddy402@example.com,14/03/2026 21:20:20,14/03/2026 21:24:39,completed,3,259,sms,
13380,4,Sanjay Patel,sanjay.patel948@example.com,10/04/2026 14:00:04,10/04/2026 14:16:06,partial,5,962,email,
10597,3,Arjun Joshi,arjun.joshi459@example.com,14/06/2026 22:03:49,14/06/2026 22:08:39,completed,2,290,kiosk,
33977,10,Nisha Menon,nisha.menon484@example.com,08/01/2026 21:45:29,,abandoned,N/A,637,kiosk,
12507,4,Rahul Chatterjee,rahul.chatterjee618@example.com,21/06/2026 05:51:17,21/06/2026 05:54:22,Completed,,185,,
26878,5,Nisha Bose,nisha.bose895@example.com,08/01/2026 16:25:00,08/01/2026 16:45:41,partial,1,1241,email,
30269,7,Sanjay Kulkarni,sanjay.kulkarni656@example.com,01/04/2026 02:27:19,01/04/2026 02:45:20,completed,4,1081,whatsapp,
20625,5,Kavya Patel,kavya.patel781@example.com,17/07/2026 23:54:30,,abandoned,2,1679,,
30412,7,Ananya Menon,ananya.menon701@example.com,22/05/2026 08:29:03,,abandoned,,1655,email,
29970,7,Meera Desai,meera.desai446@example.com,11/06/2026 22:19:42,,abandoned,1,1408,,
6305,3,Kavya Fernandes,kavya.fernandes302@example.com,22/03/2026 23:04:45,22/03/2026 23:15:18,completed,,633,kiosk,
10169,3,Karan Kulkarni,karan.kulkarni141@example.com,21/07/2026 14:29:35,21/07/2026 14:43:26,Completed,2,831,kiosk,
